# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
1.732034000000000106e+03,7.364965999999999724e+01,7.441834570120840908e+01,7.378743676595884438e+01,6.309089352495647063e-01
1.733962999999999965e+03,7.449714000000000169e+01,7.426558988885142298e+01,7.376140450582042263e+01,5.041853830310003559e-01
1.735891000000000076e+03,7.387935000000000230e+01,7.402095030075074078e+01,7.373537224568200088e+01,2.855780550687399000e-01
1.737818999999999960e+03,7.290587999999999624e+01,7.378973305655330250e+01,7.370933998554357913e+01,8.039307100972337139e-02
1.739748000000000047e+03,7.431376000000000204e+01,7.360068243870432525e+01,7.368330772540515738e+01,-8.262528670083213456e-02
1.741675999999999931e+03,7.526578999999999553e+01,7.334567939522608526e+01,7.365810330424827157e+01,-3.124239090221863080e-01
1.743605000000000018e+03,7.369955000000000211e+01,7.321142980058729677e+01,7.363603910621812076e+01,-4.246093056308239966e-01
1.745532999999999902e+03,7.175499999999999545e+01,7.312378064073114103e+01,7.361824936891345317e+01,-4.944687281823121339e-01
1.747461999999999989e+03,7.130012999999999579e+01,7.307686265773016032e+01,7.360544220257870052e+01,-5.285795448485401948e-01
1.749390000000000100e+03,7.243663999999999703e+01,7.313639994115611387e+01,7.359796390272593669e+01,-4.615639615698228226e-01
1.751318999999999960e+03,7.202344999999999686e+01,7.315406979404922083e+01,7.359513458612549641e+01,-4.410647920762755803e-01
1.753247000000000071e+03,7.353766000000000247e+01,7.316979856488936207e+01,7.359674661436621079e+01,-4.269480494768487233e-01
1.755175999999999931e+03,7.416974000000000444e+01,7.331067077476186000e+01,7.360265712406669536e+01,-2.919863493048353575e-01
1.757104000000000042e+03,7.372513999999999612e+01,7.339649966982563001e+01,7.361150192649991197e+01,-2.150022566742819663e-01
1.759032999999999902e+03,7.493272000000000332e+01,7.343247172278408641e+01,7.362250516383906529e+01,-1.900334410549788799e-01
1.760961000000000013e+03,7.483990000000000009e+01,7.363712196142417099e+01,7.363541561500990440e+01,1.706346414266590727e-03
1.762890000000000100e+03,7.326351999999999975e+01,7.402717153644869086e+01,7.364830898546715332e+01,3.788625509815375381e-01
1.764817999999999984e+03,7.295116000000000156e+01,7.414506794704037418e+01,7.366120235592441645e+01,4.838655911159577272e-01
1.766746000000000095e+03,7.357748999999999739e+01,7.419354548872065891e+01,7.367409572638169379e+01,5.194497623389651153e-01
1.768674999999999955e+03,7.422280999999999551e+01,7.408318182085534431e+01,7.368698909683897114e+01,3.961927240163731767e-01
1.770603000000000065e+03,7.474821000000000026e+01,7.414168850931562815e+01,7.369988246729623427e+01,4.418060420193938853e-01
1.772531999999999925e+03,7.431244999999999834e+01,7.406780142857029148e+01,7.371277583775351161e+01,3.550255908167798680e-01
1.774460000000000036e+03,7.386530000000000484e+01,7.408723068322868244e+01,7.372566920821080316e+01,3.615614750178792747e-01
1.776388999999999896e+03,7.455925999999999476e+01,7.424835759398382606e+01,7.373856257866808050e+01,5.097950153157455588e-01
1.778317000000000007e+03,7.459336999999999307e+01,7.436150921542872538e+01,7.375145594912537206e+01,6.100532663033533254e-01
1.780246000000000095e+03,7.388622999999999763e+01,7.444915669172817729e+01,7.376434931958266361e+01,6.848073721455136820e-01
1.782173999999999978e+03,7.259949000000000296e+01,7.451284849950849321e+01,7.377724269003996937e+01,7.356058094685238302e-01
1.784103000000000065e+03,7.538367999999999824e+01,7.454154530892333241e+01,7.379013606049726093e+01,7.514092484260714855e-01
1.786030999999999949e+03,7.457994999999999663e+01,7.454991236351635564e+01,7.380302943095455248e+01,7.468829325618031589e-01
1.787960000000000036e+03,7.592753999999999337e+01,7.449002932330712667e+01,7.381592280141184403e+01,6.741065218952826399e-01
1.789887999999999920e+03,7.425883000000000322e+01,7.443385757436956851e+01,7.382881617186913559e+01,6.050414025004329233e-01
1.791817000000000007e+03,7.504478000000000293e+01,7.445822719842971082e+01,7.384170954232642714e+01,6.165176561032836844e-01
1.793744999999999891e+03,7.495611999999999853e+01,7.433471168682461894e+01,7.385460291278371869e+01,4.801087740409002436e-01
1.795673000000000002e+03,7.337057000000000073e+01,7.410818070284292958e+01,7.386749628324099604e+01,2.406844196019335413e-01
1.797602000000000089e+03,7.290152999999999395e+01,7.409261510297369568e+01,7.388038965369828759e+01,2.122254492754080957e-01
1.799529999999999973e+03,7.418434000000000594e+01,7.400596884929602481e+01,7.389328302415557914e+01,1.126858251404456723e-01
1.801459000000000060e+03,7.491351000000000226e+01,7.383984791108092338e+01,7.390504953626313522e+01,-6.520162518221184200e-02
1.803386999999999944e+03,7.383208000000000482e+01,7.363699179470302170e+01,7.391746967534152191e+01,-2.804778806385002099e-01
1.805316000000000031e+03,7.286324000000000467e+01,7.366348150702731346e+01,7.393270997905376873e+01,-2.692284720264552789e-01
1.807243999999999915e+03,7.348515999999999337e+01,7.374045907159089097e+01,7.395065697271304828e+01,-2.101979011221573046e-01
1.809173000000000002e+03,7.362229000000000667e+01,7.392246209872394047e+01,7.397071553687510459e+01,-4.825343815116411861e-02
1.811101000000000113e+03,7.270703000000000316e+01,7.398361552794918339e+01,7.399125777206532462e+01,-7.642244116141228005e-03
1.813029999999999973e+03,7.420669999999999789e+01,7.404246997057748558e+01,7.401187657186927993e+01,3.059339870820565466e-02
1.814958000000000084e+03,7.554478000000000293e+01,7.408973008499395974e+01,7.403218900446921680e+01,5.754108052474293800e-02
1.816886999999999944e+03,7.355673000000000172e+01,7.423830034978637116e+01,7.405192536587827590e+01,1.863749839080952597e-01
1.818815000000000055e+03,7.481315999999999633e+01,7.435294298463436746e+01,7.407166172728733500e+01,2.812812573470324651e-01
1.820743999999999915e+03,7.580293000000000347e+01,7.450602961425187232e+01,7.409139808869639410e+01,4.146315255554782198e-01
1.822672000000000025e+03,7.515409999999999968e+01,7.483889016671999173e+01,7.411113445010545320e+01,7.277557166145385281e-01
1.824599999999999909e+03,7.497809999999999775e+01,7.509739162144376223e+01,7.413087081151451230e+01,9.665208099292499355e-01
1.826528999999999996e+03,7.383588000000000306e+01,7.525694307943656725e+01,7.415060717292357140e+01,1.106335906512995848e+00
1.828457000000000107e+03,7.403897999999999513e+01,7.541640007191776363e+01,7.417034353433263050e+01,1.246056537585133128e+00
1.830385999999999967e+03,7.447693999999999903e+01,7.544510661980922350e+01,7.419007989574168960e+01,1.255026724067533905e+00
1.832314000000000078e+03,7.598758999999999730e+01,7.536749340960982124e+01,7.420981625715074870e+01,1.157677152459072545e+00
1.834242999999999938e+03,7.760792999999999608e+01,7.537085277868467870e+01,7.422955261855980780e+01,1.141300160124870899e+00
1.836171000000000049e+03,7.557792999999999495e+01,7.536117897025056322e+01,7.424928897996886690e+01,1.111889990281696328e+00
1.838099999999999909e+03,7.542010999999999399e+01,7.524374501797856851e+01,7.426902534137792600e+01,9.747196766006425150e-01
1.840028000000000020e+03,7.626299000000000206e+01,7.518376146779877445e+01,7.428876170278698510e+01,8.949997650117893500e-01
1.841957000000000107e+03,7.486772999999999456e+01,7.512430283098936457e+01,7.430849806419605841e+01,8.158047667933061575e-01
1.843884999999999991e+03,7.468993000000000393e+01,7.511211014710573863e+01,7.432823442560513172e+01,7.838757215006069146e-01
1.845814000000000078e+03,7.431037999999999499e+01,7.517034598888410812e+01,7.434797078701420503e+01,8.223752018699030941e-01
1.847741999999999962e+03,7.381736999999999682e+01,7.498301031055785870e+01,7.436770714842327834e+01,6.153031621345803615e-01
1.849671000000000049e+03,7.493891000000000702e+01,7.475027649885468861e+01,7.438744350983233744e+01,3.628329890223511711e-01
1.851598999999999933e+03,7.462068999999999619e+01,7.456754586466050228e+01,7.440717987124139654e+01,1.603659934191057346e-01
1.853527000000000044e+03,7.398049000000000319e+01,7.434829232428783996e+01,7.442531070843352836e+01,-7.701838414568840108e-02
1.855455999999999904e+03,7.530210999999999899e+01,7.434277070284291256e+01,7.444421524365461096e+01,-1.014445408116984026e-01
1.857384000000000015e+03,7.459713999999999601e+01,7.429539274599427756e+01,7.446413932303855177e+01,-1.687465770442742041e-01
1.859313000000000102e+03,7.445899000000000001e+01,7.439642241909005804e+01,7.448576120599744854e+01,-8.933878690739049944e-02
1.861240999999999985e+03,7.561615000000000464e+01,7.449217299117243840e+01,7.450828113181555068e+01,-1.610814064311227867e-02
1.863170000000000073e+03,7.462161999999999296e+01,7.460783801242121172e+01,7.453096285128862064e+01,7.687516113259107442e-02
1.865097999999999956e+03,7.299796000000000618e+01,7.472575380516394716e+01,7.455287320567978782e+01,1.728805994841593474e-01
1.867027000000000044e+03,7.447841999999999985e+01,7.484269476299328971e+01,7.457305063729238270e+01,2.696441257009070114e-01
1.868954999999999927e+03,7.471950999999999965e+01,7.495487193527181091e+01,7.459052784883365916e+01,3.643440864381517486e-01
1.870884000000000015e+03,7.386599999999999966e+01,7.510254233736399954e+01,7.460435978741236340e+01,4.981825499516361333e-01
1.872811999999999898e+03,7.607227000000000317e+01,7.523623751225774470e+01,7.461819172599106764e+01,6.180457862666770552e-01
1.874740999999999985e+03,7.625616999999999734e+01,7.536475438051535036e+01,7.463202366456977188e+01,7.327307159455784813e-01
1.876669000000000096e+03,7.630740000000000123e+01,7.546054318404591754e+01,7.464585560314846191e+01,8.146875808974556321e-01
1.878597999999999956e+03,7.471908999999999423e+01,7.543882329519334462e+01,7.465968754172715194e+01,7.791357534661926820e-01
1.880526000000000067e+03,7.646403999999999712e+01,7.541688274926329427e+01,7.467351948030584197e+01,7.433632689574523056e-01
1.882453999999999951e+03,7.572312999999999761e+01,7.551497636809298797e+01,7.468735141888453199e+01,8.276249492084559733e-01
1.884383000000000038e+03,7.590152000000000498e+01,7.565219416802760577e+01,7.470118335746322202e+01,9.510108105643837462e-01
1.886310999999999922e+03,7.574148999999999887e+01,7.567123540045650998e+01,7.471501529604191205e+01,9.562201044145979267e-01
1.888240000000000009e+03,7.505110000000000525e+01,7.579689427263694768e+01,7.472884723462058787e+01,1.068047038016359807e+00
1.890167999999999893e+03,7.544769999999999754e+01,7.585403825106128295e+01,7.474267917319927790e+01,1.111359077862005051e+00
1.892096999999999980e+03,7.530785000000000196e+01,7.576991078783798628e+01,7.475651111177795372e+01,1.013399676060032562e+00
1.894025000000000091e+03,7.416948999999999614e+01,7.578368841124434141e+01,7.477034305035662953e+01,1.013345360887711877e+00
1.895953999999999951e+03,7.558726000000000056e+01,7.595688646616426354e+01,7.478417498893531956e+01,1.172711477228943977e+00
1.897882000000000062e+03,7.691607999999999379e+01,7.614846958483047956e+01,7.479800692751402380e+01,1.350462657316455761e+00
1.899810999999999922e+03,7.730907000000000551e+01,7.616409023536985501e+01,7.481183886609271383e+01,1.352251369277141180e+00
1.901739000000000033e+03,7.763132000000000232e+01,7.634442772147643552e+01,7.482567080467140386e+01,1.518756916805031665e+00
1.903667999999999893e+03,7.671862000000000137e+01,7.639507268388244654e+01,7.483950274325009389e+01,1.555569940632352655e+00
1.905596000000000004e+03,7.631068000000000495e+01,7.633035514874023875e+01,7.485333468182878391e+01,1.477020466911454832e+00
1.907525000000000091e+03,7.545037999999999556e+01,7.643854712651075545e+01,7.486716662040747394e+01,1.571380506103281505e+00
1.909452999999999975e+03,7.604658000000000584e+01,7.643120054265982333e+01,7.488099855898617818e+01,1.550201983673645145e+00
1.911381000000000085e+03,7.661410999999999660e+01,7.635681482183602498e+01,7.489483049756486821e+01,1.461984324271156765e+00
1.913309999999999945e+03,7.750531999999999755e+01,7.649125306309133521e+01,7.490866243614355824e+01,1.582590626947776968e+00
1.915238000000000056e+03,7.585007000000000232e+01,7.648672845701091205e+01,7.492249437472224827e+01,1.564234082288663785e+00
1.917166999999999916e+03,7.562394000000000460e+01,7.643834025171507562e+01,7.493632631330095251e+01,1.502013938414123118e+00
1.919095000000000027e+03,7.616076999999999941e+01,7.648571106243753093e+01,7.495015825187964253e+01,1.535552810557888392e+00
1.921023999999999887e+03,7.525327000000000055e+01,7.645154273291807101e+01,7.496399019045831835e+01,1.487552542459752658e+00
1.922951999999999998e+03,7.618519000000000574e+01,7.640644029748166588e+01,7.497782212903699417e+01,1.428618168444671710e+00
1.924881000000000085e+03,7.843480999999999881e+01,7.633935432821067479e+01,7.499165406761566999e+01,1.347700260595004806e+00
1.926808999999999969e+03,7.632407999999999504e+01,7.635352829682784659e+01,7.500548600619434580e+01,1.348042290633500784e+00
1.928738000000000056e+03,7.708894999999999698e+01,7.635234273618712564e+01,7.501931794477302162e+01,1.333024791414104016e+00
1.930665999999999940e+03,7.866722000000000037e+01,7.628888033344112785e+01,7.503314988335171165e+01,1.255730450089416195e+00
1.932595000000000027e+03,7.546912000000000376e+01,7.621447058842642264e+01,7.504698182193040168e+01,1.167488766496020958e+00
1.934522999999999911e+03,7.482186000000000092e+01,7.630901365151893856e+01,7.504913825190088517e+01,1.259875399618053393e+00
1.936451999999999998e+03,7.546447999999999467e+01,7.635397019941038366e+01,7.505129468187135444e+01,1.302675517539029215e+00
1.938380000000000109e+03,7.473816999999999666e+01,7.645499912716455526e+01,7.505345111184182372e+01,1.401548015322731544e+00
1.940307999999999993e+03,7.617038999999999760e+01,7.660597816279711481e+01,7.505560754181229299e+01,1.550370620984821812e+00
1.942237000000000080e+03,7.741271999999999309e+01,7.656643462896252572e+01,7.505776397178276227e+01,1.508670657179763452e+00
1.944164999999999964e+03,7.783294999999999675e+01,7.658662832951826260e+01,7.505992040175324576e+01,1.526707927765016848e+00
1.946094000000000051e+03,7.685340999999999667e+01,7.687934590061993845e+01,7.506207683172372924e+01,1.817269068896209205e+00
1.948021999999999935e+03,7.598846000000000345e+01,7.702339079437606983e+01,7.506423326169419852e+01,1.959157532681871317e+00
1.949951000000000022e+03,7.722281999999999869e+01,7.716449402745877251e+01,7.506638969166466779e+01,2.098104335794104713e+00
1.951878999999999905e+03,7.854792000000000485e+01,7.743439632232636427e+01,7.506854612163513707e+01,2.365850200691227201e+00
1.953807999999999993e+03,7.822629000000000588e+01,7.744989119319919268e+01,7.507070255160562056e+01,2.379188641593572129e+00
1.955736000000000104e+03,7.801158999999999821e+01,7.732756899313383769e+01,7.507285898157608983e+01,2.254710011557747862e+00
1.957664999999999964e+03,7.693880000000000052e+01,7.722388793723320077e+01,7.507501541154655911e+01,2.148872525686641666e+00
1.959593000000000075e+03,7.633249999999999602e+01,7.708134959136853581e+01,7.507717184151702838e+01,2.004177749851507429e+00
1.961521999999999935e+03,7.764409000000000560e+01,7.705879529584713339e+01,7.507932827148749766e+01,1.979467024359635730e+00
1.963450000000000045e+03,7.755601000000000056e+01,7.716297785550713684e+01,7.508148470145796693e+01,2.081493154049169902e+00
1.965378999999999905e+03,7.622620999999999469e+01,7.732791081399031441e+01,7.508364113142843621e+01,2.244269682561878199e+00
1.967307000000000016e+03,7.608735000000000070e+01,7.748929323308151140e+01,7.508579756139889128e+01,2.403495671682620127e+00
1.969234999999999900e+03,7.661535999999999547e+01,7.735971551160390902e+01,7.508795399136934634e+01,2.271761520234562681e+00
1.971163999999999987e+03,7.692109999999999559e+01,7.734829339653362013e+01,7.509011042133980141e+01,2.258182975193818720e+00
1.973092000000000098e+03,7.763170999999999822e+01,7.748318413533715443e+01,7.509226685131025647e+01,2.390917284026897960e+00
1.975020999999999958e+03,7.871992000000000189e+01,7.763226300424855708e+01,7.509442328128072575e+01,2.537839722967831335e+00
1.976949000000000069e+03,7.913397999999999399e+01,7.763659439686053076e+01,7.509657971125119502e+01,2.540014685609335743e+00
1.978877999999999929e+03,7.880137000000000569e+01,7.764160400784450644e+01,7.509873614122165009e+01,2.542867866622856354e+00
1.980806000000000040e+03,7.822338000000000591e+01,7.768984076495468116e+01,7.510089257119211936e+01,2.588948193762561800e+00
1.982734999999999900e+03,7.762256999999999607e+01,7.780444490683110814e+01,7.510304900116258864e+01,2.701395905668519504e+00
1.984663000000000011e+03,7.725692999999999699e+01,7.791593766590268899e+01,7.510520543113304370e+01,2.810732234769645288e+00
1.986592000000000098e+03,7.584949000000000296e+01,7.795637390323514637e+01,7.510736186110349877e+01,2.849012042131647604e+00
1.988519999999999982e+03,7.836145999999999390e+01,7.795339521739010991e+01,7.510951829107396804e+01,2.843876926316141862e+00
1.990449000000000069e+03,7.781571999999999889e+01,7.793686298790335343e+01,7.511167472104442311e+01,2.825188266858930319e+00
1.992376999999999953e+03,7.730089999999999861e+01,7.791985119973728047e+01,7.511383115101486396e+01,2.806020048722416504e+00
1.994306000000000040e+03,7.706222999999999956e+01,7.804718080745220732e+01,7.511598758098531903e+01,2.931193226466888291e+00
1.996233999999999924e+03,7.956336000000000297e+01,7.831281293559865730e+01,7.511814401095577409e+01,3.194668924642883212e+00
1.998162000000000035e+03,7.939119999999999777e+01,7.845223197450025054e+01,7.512030044092624337e+01,3.331931533574007176e+00
2.000090999999999894e+03,7.830295999999999879e+01,7.856264835240153843e+01,7.512245687089669843e+01,3.440191481504839999e+00
2.002019000000000005e+03,7.874057000000000528e+01,7.873630813664476591e+01,7.512461330086715350e+01,3.611694835777612411e+00
2.003948000000000093e+03,7.917190999999999690e+01,7.885196271657284228e+01,7.512676973083760856e+01,3.725192985735233719e+00
2.005875999999999976e+03,7.893080999999999392e+01,7.899240392284937684e+01,7.512892616080806363e+01,3.863477762041313213e+00
2.007805000000000064e+03,7.899469999999999459e+01,7.897820914350974419e+01,7.513108259077851869e+01,3.847126552731225502e+00
2.009732999999999947e+03,7.938469999999999516e+01,7.892110247139467560e+01,7.513323902074897376e+01,3.787863450645701846e+00
2.011662000000000035e+03,7.958380999999999972e+01,7.879967631578824694e+01,7.513539545071942882e+01,3.664280865068818116e+00
2.013589999999999918e+03,7.799998999999999683e+01,7.876176897351953698e+01,7.513755188068988389e+01,3.624217092829653097e+00
2.015519000000000005e+03,7.657594000000000278e+01,7.866642651846888157e+01,7.513970831066033895e+01,3.526718207808542616e+00
2.017446999999999889e+03,7.871483999999999526e+01,7.861596231448065453e+01,7.514186474063077981e+01,3.474097573849874721e+00
2.019375999999999976e+03,7.950172000000000594e+01,7.845596932003802237e+01,7.514402117060122066e+01,3.311948149436801714e+00
2.021304000000000087e+03,7.848035000000000139e+01,7.819776523700434723e+01,7.514617760057166151e+01,3.051587636432685713e+00
2.023232999999999947e+03,7.859405999999999892e+01,7.790438175220539563e+01,7.514833403054210237e+01,2.756047721663293260e+00
2.025161000000000058e+03,7.725038000000000693e+01,7.764309924811911401e+01,7.515049046051255743e+01,2.492608787606556575e+00
2.027088999999999942e+03,7.638567000000000462e+01,7.741929901601713482e+01,7.515264689048301250e+01,2.266652125534122320e+00
2.029018000000000029e+03,7.842186999999999841e+01,7.712116596273173741e+01,7.515480332045345335e+01,1.966362642278284056e+00
2.030945999999999913e+03,7.869498000000000104e+01,7.693230246158756813e+01,7.515695975042389421e+01,1.775342711163673926e+00
2.032875000000000000e+03,7.615451000000000192e+01,7.687030265773010740e+01,7.515911618039432085e+01,1.711186477335786549e+00
2.034803000000000111e+03,7.477224999999999966e+01,7.658380271003478867e+01,7.516127261036476170e+01,1.422530099670026971e+00
2.036731999999999971e+03,7.512045999999999424e+01,7.602938834913254595e+01,7.516342904033520256e+01,8.659593087973433967e-01
2.038660000000000082e+03,7.592547000000000423e+01,7.569425618175758075e+01,7.516558547030564341e+01,5.286707114519373363e-01
2.040588999999999942e+03,7.564069999999999538e+01,7.550105640078339775e+01,7.516774190027608427e+01,3.333145005073134826e-01
2.042517000000000053e+03,7.600374999999999659e+01,7.530268774435974422e+01,7.516656223556695693e+01,1.361255087927872864e-01
2.044445999999999913e+03,7.580478999999999701e+01,7.511537657077360564e+01,7.516401704023576258e+01,-4.864046946215694334e-02
2.046374000000000024e+03,7.476381999999999550e+01,7.485620263484683790e+01,7.516196081720754307e+01,-3.057581823607051774e-01
2.048302000000000135e+03,7.567180999999999358e+01,7.463326416475857172e+01,7.516298811230691967e+01,-5.297239475483479509e-01
2.050231000000000222e+03,7.461279999999999291e+01,7.460448231774974204e+01,7.516937235857722044e+01,-5.648900408274784013e-01
2.052159000000000106e+03,7.279921000000000220e+01,7.479486855181316685e+01,7.518147016507903402e+01,-3.866016132658671722e-01
2.054088000000000193e+03,7.379882999999999527e+01,7.484123582543199404e+01,7.519746744588000809e+01,-3.562316204480140414e-01
2.056016000000000076e+03,7.571992000000000189e+01,7.485714352075727618e+01,7.521705545470344134e+01,-3.599119339461651634e-01
2.057945000000000164e+03,7.503158999999999423e+01,7.487543397515412380e+01,7.524027067313561190e+01,-3.648366979814881006e-01
2.059873000000000047e+03,7.465085000000000548e+01,7.503329048054804673e+01,7.526716227434907580e+01,-2.338717938010290709e-01
2.061802000000000135e+03,7.451606999999999914e+01,7.520096545276118150e+01,7.529640586549679426e+01,-9.544041273561276739e-02
2.063730000000000018e+03,7.544499000000000422e+01,7.531216389015902735e+01,7.532660729140221179e+01,-1.444340124318443941e-02
2.065659000000000106e+03,7.632935000000000514e+01,7.531726730957713301e+01,7.535695348959714579e+01,-3.968618002001278455e-02
2.067586999999999989e+03,7.582484999999999786e+01,7.535725234390207561e+01,7.538769757912001523e+01,-3.044523521793962573e-02
2.069516000000000076e+03,7.636954000000000065e+01,7.558985743706976734e+01,7.541874684727287104e+01,1.711105897968963063e-01
2.071443999999999960e+03,7.532589000000000112e+01,7.567608181431724290e+01,7.544979611542572684e+01,2.262856988915160628e-01
2.073373000000000047e+03,7.596192000000000633e+01,7.541044687152549386e+01,7.548084538357856843e+01,-7.039851205307456894e-02
2.075300999999999931e+03,7.527776000000000067e+01,7.512580216083571827e+01,7.551260056579452851e+01,-3.867984049588102380e-01
2.077228999999999814e+03,7.550070999999999799e+01,7.512629250408514281e+01,7.554825121477021810e+01,-4.219587106850752889e-01
2.079157999999999902e+03,7.433536999999999750e+01,7.514729107878275727e+01,7.558815332658379305e+01,-4.408622478010357781e-01
2.081085999999999785e+03,7.360385999999999740e+01,7.509339915985501079e+01,7.563249841178847532e+01,-5.390992519334645294e-01
2.083014999999999873e+03,7.459897999999999740e+01,7.501709596926984602e+01,7.568228386644420880e+01,-6.651878971743627744e-01
2.084943000000000211e+03,7.649072999999999922e+01,7.490347210526201138e+01,7.573879394536079701e+01,-8.353218400987856285e-01
2.086871999999999844e+03,7.550084999999999980e+01,7.490795167701747914e+01,7.580376878135760421e+01,-8.958171043401250699e-01
2.088800000000000182e+03,7.354478000000000293e+01,7.528516576985828124e+01,7.587782936801727374e+01,-5.926635981589924995e-01
2.090728999999999814e+03,7.395908000000000015e+01,7.559351163451992761e+01,7.595787598477636493e+01,-3.643643502564373193e-01
2.092657000000000153e+03,7.647360000000000468e+01,7.578967650866178474e+01,7.604159132873267879e+01,-2.519148200708940522e-01
2.094585999999999785e+03,7.778995000000000459e+01,7.591335631251926941e+01,7.612783940999148058e+01,-2.144830974722111705e-01
2.096514000000000124e+03,7.634145999999999788e+01,7.616797261523257134e+01,7.621624299094992239e+01,-4.827037571735104393e-02
2.098443000000000211e+03,7.566899999999999693e+01,7.646568024844603428e+01,7.630513061506876227e+01,1.605496333772720163e-01
2.100371000000000095e+03,7.632672999999999774e+01,7.660235190258137550e+01,7.639241273000369858e+01,2.099391725776769135e-01
2.102300000000000182e+03,7.651473000000000013e+01,7.675157813010669372e+01,7.647969484493864911e+01,2.718832851680446083e-01
2.104228000000000065e+03,7.860209000000000401e+01,7.681783441320575889e+01,7.656697695987358543e+01,2.508574533321734634e-01
2.106155999999999949e+03,7.950463999999999487e+01,7.713871846354899731e+01,7.665425907480852175e+01,4.844593887404755606e-01
2.108085000000000036e+03,7.452199000000000240e+01,7.729532188950518901e+01,7.674154118974345806e+01,5.537806997617309435e-01
2.110012999999999920e+03,7.583943999999999619e+01,7.712919160509851224e+01,7.682882330467840859e+01,3.003683004201036510e-01
2.111942000000000007e+03,7.654249000000000080e+01,7.713592111147315222e+01,7.691610541961335912e+01,2.198156918597931053e-01
2.113869999999999891e+03,7.896620000000000061e+01,7.742416750898867406e+01,7.700118890919026171e+01,4.229785997984123469e-01
2.115798999999999978e+03,7.732318999999999676e+01,7.761022252696841406e+01,7.708627239876715009e+01,5.239501282012639649e-01
2.117726999999999862e+03,7.716715999999999553e+01,7.763903221967844104e+01,7.717135588834403848e+01,4.676763313344025619e-01
2.119655999999999949e+03,7.836562999999999590e+01,7.758056186989092851e+01,7.725643937792094107e+01,3.241224919699874363e-01
2.121583999999999833e+03,7.694362999999999886e+01,7.747855619810276551e+01,7.734152286749784366e+01,1.370333306049218436e-01
2.123512999999999920e+03,7.849966000000000577e+01,7.754312403726588343e+01,7.742523325042701288e+01,1.178907868388705538e-01
2.125440999999999804e+03,7.680201999999999884e+01,7.778885764955748527e+01,7.750776185522654771e+01,2.810957943309375651e-01
2.127369999999999891e+03,7.804811999999999728e+01,7.803828184373857368e+01,7.758747853419092166e+01,4.508033095476520202e-01
2.129297999999999774e+03,8.057766999999999769e+01,7.798946329192426674e+01,7.766719521315528141e+01,3.222680787689853332e-01
2.131226999999999862e+03,7.800831999999999766e+01,7.804517028440545801e+01,7.774368854431436660e+01,3.014817400910914102e-01
2.133155000000000200e+03,7.532496999999999332e+01,7.808681230467351497e+01,7.781716478960835559e+01,2.696475150651593822e-01
2.135083000000000084e+03,7.753534999999999400e+01,7.812346804511157927e+01,7.788794051021449150e+01,2.355275348970877758e-01
2.137012000000000171e+03,7.844845999999999719e+01,7.830766632232635516e+01,7.795635545277320944e+01,3.513108695531457215e-01
2.138940000000000055e+03,7.891055000000000064e+01,7.855355764628842508e+01,7.802125329270408827e+01,5.323043535843368090e-01
2.140869000000000142e+03,8.041832999999999743e+01,7.897498417783468483e+01,7.808615113263498131e+01,8.888330451997035198e-01
2.142797000000000025e+03,7.849975999999999487e+01,7.917493909447411227e+01,7.815104897256587435e+01,1.023890121908237916e+00
2.144726000000000113e+03,7.820707000000000164e+01,7.936581976789679516e+01,7.821594681249676739e+01,1.149872955400027763e+00
2.146653999999999996e+03,8.030198000000000036e+01,7.949761160509847002e+01,7.828084465242764622e+01,1.216766952670823798e+00
2.148583000000000084e+03,8.009314000000000533e+01,7.977809143510827994e+01,7.834574249235853927e+01,1.432348942749740672e+00
2.150510999999999967e+03,7.933424999999999727e+01,8.029337089244728531e+01,7.841064033228941810e+01,1.882730560157867217e+00
2.152440000000000055e+03,7.984375000000000000e+01,8.060478432167251128e+01,7.847553817222031114e+01,2.129246149452200143e+00
2.154367999999999938e+03,8.351954000000000633e+01,8.063987722785100232e+01,7.854043601215118997e+01,2.099441215699812346e+00
2.156297000000000025e+03,8.138196000000000652e+01,8.075450981039431042e+01,7.860533385208206880e+01,2.149175958312241619e+00
2.158224999999999909e+03,8.062139999999999418e+01,8.089410041516711658e+01,7.867023169201294763e+01,2.223868723154168947e+00
2.160153999999999996e+03,7.924572000000000571e+01,8.114302062438579810e+01,7.873512953194384068e+01,2.407891092441957426e+00
2.162081999999999880e+03,8.058223999999999876e+01,8.140861212487615717e+01,7.880002737187471951e+01,2.608584753001437662e+00
2.164010000000000218e+03,8.266057999999999595e+01,8.167504505393793579e+01,7.886492521180561255e+01,2.810119842132323242e+00
2.165938999999999851e+03,8.237039000000000044e+01,8.178873821183267978e+01,7.892982305173649138e+01,2.858915160096188401e+00
2.167867000000000189e+03,8.156837000000000160e+01,8.205901935599743524e+01,7.899472089166738442e+01,3.064298464330050820e+00
2.169795999999999822e+03,8.136426000000000158e+01,8.208687006864860791e+01,7.905961873159826325e+01,3.027251337050344659e+00
2.171724000000000160e+03,8.215949000000000524e+01,8.218568292579148249e+01,7.912451657152915629e+01,3.061166354262326195e+00
2.173652999999999793e+03,8.273471999999999582e+01,8.232190372670680745e+01,7.918941441146004934e+01,3.132489315246758110e+00
2.175581000000000131e+03,8.311487999999999943e+01,8.268406187315989087e+01,7.925431225139092817e+01,3.429749621768962697e+00
2.177510000000000218e+03,8.364199999999999591e+01,8.293301919908340381e+01,7.931921009132182121e+01,3.613809107761582595e+00
